#   Wavelength        (Rp/Rs)**2
#           um          unitless
     0.5247140   1.276167462e-02
     0.5246865   1.276373593e-02
     0.5246590   1.276218594e-02
     0.5246314   1.276179119e-02
     0.5246039   1.278892082e-02
     0.5245764   1.276166980e-02
     0.5245489   1.276182681e-02
     0.5245214   1.276179117e-02
     0.5244939   1.276383860e-02
     0.5244664   1.278565387e-02
     0.5244389   1.276167578e-02
     0.5244113   1.276172497e-02
     0.5243838   1.276647324e-02
     0.5243564   1.278038974e-02
     0.5243289   1.276166467e-02
     0.5243014   1.276170488e-02
     0.5242739   1.276202279e-02
     0.5242464   1.276167731e-02
     0.5242189   1.278822517e-02
     0.5241914   1.276173645e-02
     0.5241640   1.280645651e-02
     0.5241365   1.276472566e-02
     0.5241090   1.276170260e-02
     0.5240815   1.276174092e-02
     0.5240541   1.276167180e-02
     0.5240266   1.276165862e-02
     0.5239992   1.276227951e-02
     0.5239717   1.276168768e-02
     0.5239443   1.276266100e-02
     0.5239168   1.276166739e-02
     0.5238894   1.276247741e-02
     0.5238619   1.276166070e-02
     0.5238345   1.279219341e-02
     0.5238070   1.276216642e-02
     0.5237796   1.276178755e-02
     0.5237522   1.276165470e-02
     0.5237247   1.276192894e-02
     0.5236973   1.278882399e-02
     0.5236699   1.276220040e-02
     0.5236425   1.276166224e-02
     0.5236150   1.276166466e-02
     0.5235876   1.276193417e-02
     0.5235602   1.276245571e-02
     0.5235328   1.276167751e-02
     0.5235054   1.278041546e-02
     0.5234780   1.276175954e-02
     0.5234506   1.276166939e-02
     0.5234232   1.276365081e-02
     0.5233958   1.276883541e-02
     0.5233684   1.276165984e-02
     0.5233410   1.276167973e-02
     0.5233136   1.276830164e-02
     0.5232862   1.276166621e-02
     0.5232589   1.276168535e-02
     0.5232315   1.276799149e-02
     0.5232041   1.276164598e-02
     0.5231767   1.276198243e-02
     0.5231494   1.276165420e-02
     0.5231220   1.276212053e-02
     0.5230946   1.276203415e-02
     0.5230673   1.276164500e-02
     0.5230399   1.277234035e-02
     0.5230126   1.276164909e-02
     0.5229852   1.276168047e-02
     0.5229578   1.276164603e-02
     0.5229305   1.276164752e-02
     0.5229032   1.276164702e-02
     0.5228758   1.276164867e-02
     0.5228485   1.276265974e-02
     0.5228211   1.276191811e-02
     0.5227938   1.276165589e-02
     0.5227665   1.276181110e-02
     0.5227392   1.276186768e-02
     0.5227118   1.276164619e-02
     0.5226845   1.276165040e-02
     0.5226572   1.276164296e-02
     0.5226299   1.276164300e-02
     0.5226026   1.276506932e-02
     0.5225753   1.276164340e-02
     0.5225479   1.276164316e-02
     0.5225206   1.276164443e-02
     0.5224933   1.276164754e-02
     0.5224660   1.276172858e-02
     0.5224387   1.276180887e-02
     0.5224115   1.276199206e-02
     0.5223842   1.276184528e-02
     0.5223569   1.276164381e-02
     0.5223296   1.276166145e-02
     0.5223023   1.276164320e-02
     0.5222750   1.276266575e-02
     0.5222478   1.276164516e-02
     0.5222205   1.276164378e-02
     0.5221932   1.276164497e-02
     0.5221659   1.276173521e-02
     0.5221387   1.276165824e-02
     0.5221114   1.276165070e-02
     0.5220842   1.276166880e-02
     0.5220569   1.276164587e-02
     0.5220297   1.276173732e-02
     0.5220024   1.276180788e-02
     0.5219752   1.276169521e-02
     0.5219479   1.276186045e-02
     0.5219207   1.276206841e-02
     0.5218934   1.276164469e-02
     0.5218662   1.276242104e-02
     0.5218390   1.276238021e-02
     0.5218117   1.276164461e-02
     0.5217845   1.276164370e-02
     0.5217573   1.276164500e-02
     0.5217301   1.276175841e-02
     0.5217028   1.276164502e-02
     0.5216756   1.276164882e-02
     0.5216484   1.276164826e-02
     0.5216212   1.276164489e-02
     0.5215940   1.276165373e-02
     0.5215668   1.276167173e-02
     0.5215396   1.276164477e-02
     0.5215124   1.276199495e-02
     0.5214852   1.276164345e-02
     0.5214580   1.276165486e-02
     0.5214308   1.276183616e-02
     0.5214036   1.276164605e-02
     0.5213764   1.276306759e-02
     0.5213493   1.276166432e-02
     0.5213221   1.276171178e-02
     0.5212949   1.276211094e-02
     0.5212677   1.276164347e-02
     0.5212406   1.276164475e-02
     0.5212134   1.276192081e-02
     0.5211862   1.276166177e-02
     0.5211591   1.276164941e-02
     0.5211319   1.276180842e-02
     0.5211047   1.276165527e-02
     0.5210776   1.276164306e-02
     0.5210504   1.276164277e-02
     0.5210233   1.276177603e-02
     0.5209961   1.276257678e-02
     0.5209690   1.276164683e-02
     0.5209419   1.276168554e-02
     0.5209147   1.276164512e-02
     0.5208876   1.276182326e-02
     0.5208605   1.276265387e-02
     0.5208333   1.276164598e-02
     0.5208062   1.276169939e-02
     0.5207791   1.276181725e-02
     0.5207520   1.276164426e-02
     0.5207248   1.276164834e-02
     0.5206977   1.276233162e-02
     0.5206706   1.276164393e-02
     0.5206435   1.276323931e-02
     0.5206164   1.276301176e-02
     0.5205893   1.276164827e-02
     0.5205622   1.276164377e-02
     0.5205351   1.276164288e-02
     0.5205080   1.276164995e-02
     0.5204809   1.276164639e-02
     0.5204538   1.276164536e-02
     0.5204267   1.276270854e-02
     0.5203997   1.276164304e-02
     0.5203726   1.276176022e-02
     0.5203455   1.276165311e-02
     0.5203184   1.276266336e-02
     0.5202914   1.276164436e-02
     0.5202643   1.276165109e-02
     0.5202372   1.276164399e-02
     0.5202102   1.276164594e-02
     0.5201831   1.276164780e-02
     0.5201560   1.276174030e-02
     0.5201290   1.276603534e-02
     0.5201019   1.276252012e-02
     0.5200749   1.276166964e-02
     0.5200478   1.276164324e-02
     0.5200208   1.276164637e-02
     0.5199938   1.276211889e-02
     0.5199667   1.276164413e-02
     0.5199397   1.276164337e-02
     0.5199127   1.276164481e-02
     0.5198856   1.276164783e-02
     0.5198586   1.276192955e-02
     0.5198316   1.276206696e-02
     0.5198046   1.276437978e-02
     0.5197775   1.276172171e-02
     0.5197505   1.276170181e-02
     0.5197235   1.276164438e-02
     0.5196965   1.276164581e-02
     0.5196695   1.276164627e-02
     0.5196425   1.276368928e-02
     0.5196155   1.276164313e-02
     0.5195885   1.276239871e-02
     0.5195615   1.276164437e-02
     0.5195345   1.276271263e-02
     0.5195075   1.276216273e-02
     0.5194805   1.276181464e-02
     0.5194535   1.276164546e-02
     0.5194266   1.276164289e-02
     0.5193996   1.276164333e-02
     0.5193726   1.276228396e-02
     0.5193456   1.276165406e-02
     0.5193187   1.276326135e-02
     0.5192917   1.276276317e-02
     0.5192647   1.276165314e-02
     0.5192378   1.276196157e-02
     0.5192108   1.276164452e-02
     0.5191838   1.276164331e-02
     0.5191569   1.276164454e-02
     0.5191299   1.276164284e-02
     0.5191030   1.276164345e-02
     0.5190760   1.276477712e-02
     0.5190491   1.276376197e-02
     0.5190222   1.276459745e-02
     0.5189952   1.276164501e-02
     0.5189683   1.276164397e-02
     0.5189414   1.276167004e-02
     0.5189144   1.276164634e-02
     0.5188875   1.276354076e-02
     0.5188606   1.276164569e-02
     0.5188337   1.276486938e-02
     0.5188067   1.276166188e-02
     0.5187798   1.276164397e-02
     0.5187529   1.276169093e-02
     0.5187260   1.276164794e-02
     0.5186991   1.276475042e-02
     0.5186722   1.276220280e-02
     0.5186453   1.276164329e-02
     0.5186184   1.276165735e-02
     0.5185915   1.276164398e-02
     0.5185646   1.276217827e-02
     0.5185377   1.276165377e-02
     0.5185108   1.276164960e-02
     0.5184840   1.276257889e-02
     0.5184571   1.276174194e-02
     0.5184302   1.276165793e-02
     0.5184033   1.276164745e-02
     0.5183764   1.276165514e-02
     0.5183496   1.276164543e-02
     0.5183227   1.276218533e-02
     0.5182958   1.276165536e-02
     0.5182690   1.276176879e-02
     0.5182421   1.276164707e-02
     0.5182153   1.276164820e-02
     0.5181884   1.276372888e-02
     0.5181616   1.276220756e-02
     0.5181347   1.276165205e-02
     0.5181079   1.276164536e-02
     0.5180810   1.276312822e-02
     0.5180542   1.276172847e-02
     0.5180274   1.276636528e-02
     0.5180005   1.276169710e-02
     0.5179737   1.276165076e-02
     0.5179469   1.276164809e-02
     0.5179200   1.276164493e-02
     0.5178932   1.276164301e-02
     0.5178664   1.276164464e-02
     0.5178396   1.276164722e-02
     0.5178128   1.276181066e-02
     0.5177859   1.276448523e-02
     0.5177591   1.276167683e-02
     0.5177323   1.276187005e-02
     0.5177055   1.276167900e-02
     0.5176787   1.276164404e-02
     0.5176519   1.276258572e-02
     0.5176251   1.276169122e-02
     0.5175983   1.276165559e-02
     0.5175716   1.276168170e-02
     0.5175448   1.276174177e-02
     0.5175180   1.276414250e-02
     0.5174912   1.276558954e-02
     0.5174644   1.276187612e-02
     0.5174376   1.276164828e-02
     0.5174109   1.276166033e-02
     0.5173841   1.276169315e-02
     0.5173573   1.276164382e-02
     0.5173306   1.276165232e-02
     0.5173038   1.276164503e-02
     0.5172771   1.276181811e-02
     0.5172503   1.276165103e-02
     0.5172235   1.276165296e-02
     0.5171968   1.276172617e-02
     0.5171700   1.276167036e-02
     0.5171433   1.276164695e-02
     0.5171166   1.276169826e-02
     0.5170898   1.276167918e-02
     0.5170631   1.276164837e-02
     0.5170363   1.276164934e-02
     0.5170096   1.276164512e-02
     0.5169829   1.276165419e-02
     0.5169562   1.276173480e-02
     0.5169294   1.276168805e-02
     0.5169027   1.276164638e-02
     0.5168760   1.276164955e-02
     0.5168493   1.276456393e-02
     0.5168226   1.276264671e-02
     0.5167959   1.276164835e-02
     0.5167692   1.276376870e-02
     0.5167425   1.276165121e-02
     0.5167158   1.276164538e-02
     0.5166891   1.276181179e-02
     0.5166624   1.276164409e-02
     0.5166357   1.276164571e-02
     0.5166090   1.276164733e-02
     0.5165823   1.276166022e-02
     0.5165556   1.277751200e-02
     0.5165289   1.276216866e-02
     0.5165022   1.276165193e-02
     0.5164756   1.276792303e-02
     0.5164489   1.276227048e-02
     0.5164222   1.276165889e-02
     0.5163956   1.276683732e-02
     0.5163689   1.276181873e-02
     0.5163422   1.276180974e-02
     0.5163156   1.277170949e-02
     0.5162889   1.276232562e-02
     0.5162623   1.276164863e-02
     0.5162356   1.276166751e-02
     0.5162090   1.276297912e-02
     0.5161823   1.276206910e-02
     0.5161557   1.276297017e-02
     0.5161290   1.276341394e-02
     0.5161024   1.276166395e-02
     0.5160758   1.276478579e-02
     0.5160491   1.276817828e-02
     0.5160225   1.276164882e-02
     0.5159959   1.276164380e-02
     0.5159692   1.276164414e-02
     0.5159426   1.276164898e-02
     0.5159160   1.276168493e-02
     0.5158894   1.276167148e-02
     0.5158628   1.276209808e-02
     0.5158362   1.276247042e-02
     0.5158096   1.276164887e-02
     0.5157830   1.276165127e-02
     0.5157564   1.276164868e-02
     0.5157298   1.276178463e-02
     0.5157032   1.276275342e-02
     0.5156766   1.276186969e-02
     0.5156500   1.276164404e-02
     0.5156234   1.276303824e-02
     0.5155968   1.276202891e-02
     0.5155702   1.276165130e-02
     0.5155436   1.276170555e-02
     0.5155171   1.276177643e-02
     0.5154905   1.276178997e-02
     0.5154639   1.276166011e-02
     0.5154373   1.276212229e-02
     0.5154108   1.276167218e-02
     0.5153842   1.276196087e-02
     0.5153577   1.276168570e-02
     0.5153311   1.276164942e-02
     0.5153045   1.276165443e-02
     0.5152780   1.276209734e-02
     0.5152514   1.276165908e-02
     0.5152249   1.276829141e-02
     0.5151984   1.276297641e-02
     0.5151718   1.276218429e-02
     0.5151453   1.276266414e-02
     0.5151187   1.276207991e-02
     0.5150922   1.276164465e-02
     0.5150657   1.276164573e-02
     0.5150391   1.276165219e-02
     0.5150126   1.276168336e-02
     0.5149861   1.276165003e-02
     0.5149596   1.276177156e-02
     0.5149331   1.276650468e-02
     0.5149065   1.276233830e-02
     0.5148800   1.276168052e-02
     0.5148535   1.276559463e-02
     0.5148270   1.276165180e-02
     0.5148005   1.276169094e-02
     0.5147740   1.276164757e-02
     0.5147475   1.276303385e-02
     0.5147210   1.276268434e-02
     0.5146945   1.276167779e-02
     0.5146680   1.279474572e-02
     0.5146416   1.276176476e-02
     0.5146151   1.276165738e-02
     0.5145886   1.276168144e-02
     0.5145621   1.276165534e-02
     0.5145356   1.276181148e-02
     0.5145092   1.276164855e-02
     0.5144827   1.276166847e-02
     0.5144562   1.276549182e-02
     0.5144298   1.276167183e-02
     0.5144033   1.276165260e-02
     0.5143768   1.276176508e-02
     0.5143504   1.276164565e-02
     0.5143239   1.276315584e-02
     0.5142975   1.276268013e-02
     0.5142710   1.276169680e-02
     0.5142446   1.276179044e-02
     0.5142181   1.276171207e-02
     0.5141917   1.276616001e-02
     0.5141653   1.276176138e-02
     0.5141388   1.276176134e-02
     0.5141124   1.276166061e-02
     0.5140860   1.276170389e-02
     0.5140595   1.277480908e-02
     0.5140331   1.276200939e-02
     0.5140067   1.276195247e-02
     0.5139803   1.278179056e-02
     0.5139538   1.276168385e-02
     0.5139274   1.276276904e-02
     0.5139010   1.276687275e-02
     0.5138746   1.276180287e-02
     0.5138482   1.280311980e-02
     0.5138218   1.276527851e-02
     0.5137954   1.276478154e-02
     0.5137690   1.276249922e-02
     0.5137426   1.276164803e-02
     0.5137162   1.276164771e-02
     0.5136898   1.276168442e-02
     0.5136634   1.276229946e-02
     0.5136371   1.276258360e-02
     0.5136107   1.276165576e-02
     0.5135843   1.276177967e-02
     0.5135579   1.276411912e-02
     0.5135316   1.276225496e-02
     0.5135052   1.276357850e-02
     0.5134788   1.277551836e-02
     0.5134525   1.276197927e-02
     0.5134261   1.277296810e-02
     0.5133997   1.276187126e-02
     0.5133734   1.276211289e-02
     0.5133470   1.276415278e-02
     0.5133207   1.276219295e-02
     0.5132943   1.276212183e-02
     0.5132680   1.276168550e-02
     0.5132416   1.276197182e-02
     0.5132153   1.276173316e-02
     0.5131890   1.276217049e-02
     0.5131626   1.276228480e-02
     0.5131363   1.276215605e-02
     0.5131100   1.276168587e-02
     0.5130836   1.276244117e-02
     0.5130573   1.276205902e-02
     0.5130310   1.276177629e-02
     0.5130047   1.276175012e-02
     0.5129784   1.276278755e-02
     0.5129520   1.276184141e-02
     0.5129257   1.276166404e-02
     0.5128994   1.276293744e-02
     0.5128731   1.276167620e-02
     0.5128468   1.276214721e-02
     0.5128205   1.276171969e-02
     0.5127942   1.276243075e-02
     0.5127679   1.277370320e-02
     0.5127416   1.276183015e-02
     0.5127153   1.276190036e-02
     0.5126891   1.276224557e-02
     0.5126628   1.276268086e-02
     0.5126365   1.276175157e-02
     0.5126102   1.276525867e-02
     0.5125839   1.278219527e-02
     0.5125577   1.276208897e-02
     0.5125314   1.276167026e-02
     0.5125051   1.276180832e-02
     0.5124789   1.277016347e-02
     0.5124526   1.276298053e-02
     0.5124263   1.276258842e-02
     0.5124001   1.276188433e-02
     0.5123738   1.276381924e-02
     0.5123476   1.276587000e-02
     0.5123213   1.276172607e-02
     0.5122951   1.276168819e-02
     0.5122688   1.279891479e-02
     0.5122426   1.276174939e-02
     0.5122164   1.276170609e-02
     0.5121901   1.276967371e-02
     0.5121639   1.279868919e-02
     0.5121377   1.276180164e-02
     0.5121114   1.276282077e-02
     0.5120852   1.276683376e-02
     0.5120590   1.276221940e-02
     0.5120328   1.276259088e-02
     0.5120066   1.276197482e-02
     0.5119803   1.276168273e-02
     0.5119541   1.276245027e-02
     0.5119279   1.276887185e-02
     0.5119017   1.276169657e-02
     0.5118755   1.276182456e-02
     0.5118493   1.276183385e-02
     0.5118231   1.277739664e-02
     0.5117969   1.276417865e-02
     0.5117707   1.277262087e-02
     0.5117445   1.276249646e-02
     0.5117184   1.276714208e-02
     0.5116922   1.279928421e-02
     0.5116660   1.276177176e-02
     0.5116398   1.276168751e-02
     0.5116136   1.276413684e-02
     0.5115875   1.277574230e-02
     0.5115613   1.276167890e-02
     0.5115351   1.276166645e-02
     0.5115090   1.276191419e-02
     0.5114828   1.276429429e-02
     0.5114566   1.276217861e-02
     0.5114305   1.276196298e-02
     0.5114043   1.276857706e-02
     0.5113782   1.277257564e-02
     0.5113520   1.276171393e-02
     0.5113259   1.276297402e-02
     0.5112997   1.276448261e-02
     0.5112736   1.279033448e-02
     0.5112474   1.280436806e-02
     0.5112213   1.276209016e-02
     0.5111952   1.276183071e-02
     0.5111690   1.276206993e-02
     0.5111429   1.276309222e-02
     0.5111168   1.278911314e-02
     0.5110907   1.276407798e-02
     0.5110645   1.276187575e-02
     0.5110384   1.276186731e-02
     0.5110123   1.276642988e-02
     0.5109862   1.276266018e-02
     0.5109601   1.276172947e-02
     0.5109340   1.276184647e-02
     0.5109079   1.276235581e-02
     0.5108818   1.278565679e-02
     0.5108557   1.276171760e-02
     0.5108296   1.277519252e-02
     0.5108035   1.276172441e-02
     0.5107774   1.276183522e-02
     0.5107513   1.277142588e-02
     0.5107252   1.276173334e-02
     0.5106991   1.276373314e-02
     0.5106731   1.276199412e-02
     0.5106470   1.276190784e-02
     0.5106209   1.276231250e-02
     0.5105948   1.276316067e-02
     0.5105688   1.277454784e-02
     0.5105427   1.276197486e-02
     0.5105166   1.276205756e-02
     0.5104906   1.276553728e-02
     0.5104645   1.276212961e-02
     0.5104385   1.276230137e-02
     0.5104124   1.276191468e-02
     0.5103864   1.283193975e-02
     0.5103603   1.276255254e-02
     0.5103343   1.276249731e-02
     0.5103082   1.276341627e-02
     0.5102822   1.276729426e-02
     0.5102561   1.276601449e-02
     0.5102301   1.276905954e-02
     0.5102041   1.276209314e-02
     0.5101781   1.276182156e-02
     0.5101520   1.277642158e-02
     0.5101260   1.283088405e-02
     0.5101000   1.276180766e-02
     0.5100740   1.276203977e-02
     0.5100479   1.276171186e-02
     0.5100219   1.276179987e-02
     0.5099959   1.276239556e-02
     0.5099699   1.276180995e-02
     0.5099439   1.276437613e-02
     0.5099179   1.276170790e-02
     0.5098919   1.276176873e-02
     0.5098659   1.276209751e-02
     0.5098399   1.276679165e-02
     0.5098139   1.279131153e-02
     0.5097879   1.278974631e-02
     0.5097619   1.276865006e-02
     0.5097360   1.276403283e-02
     0.5097100   1.276187703e-02
     0.5096840   1.276286613e-02
     0.5096580   1.276197646e-02
     0.5096320   1.276171684e-02
     0.5096061   1.276350566e-02
     0.5095801   1.278563915e-02
     0.5095541   1.276296945e-02
     0.5095282   1.277092010e-02
     0.5095022   1.276432220e-02
     0.5094763   1.276346016e-02
     0.5094503   1.277327369e-02
     0.5094244   1.277924809e-02
     0.5093984   1.276743143e-02
     0.5093725   1.276408320e-02
     0.5093465   1.278873699e-02
     0.5093206   1.276308376e-02
     0.5092946   1.276237798e-02
     0.5092687   1.276604945e-02
     0.5092428   1.277557148e-02
     0.5092168   1.276567734e-02
     0.5091909   1.280034522e-02
     0.5091650   1.276173044e-02
     0.5091390   1.276342631e-02
     0.5091131   1.276173113e-02
     0.5090872   1.276192931e-02
     0.5090613   1.276313137e-02
     0.5090354   1.276666553e-02
     0.5090095   1.276282575e-02
     0.5089836   1.276295373e-02
     0.5089577   1.276954367e-02
     0.5089318   1.276442084e-02
     0.5089059   1.276210518e-02
     0.5088800   1.276254890e-02
     0.5088541   1.276208342e-02
     0.5088282   1.276432242e-02
     0.5088023   1.281988831e-02
     0.5087764   1.282867231e-02
     0.5087505   1.279767343e-02
     0.5087246   1.276439957e-02
     0.5086987   1.279108052e-02
     0.5086729   1.276203780e-02
     0.5086470   1.276177093e-02
     0.5086211   1.276186389e-02
     0.5085953   1.276955493e-02
     0.5085694   1.278269523e-02
     0.5085435   1.276250824e-02
     0.5085177   1.276543295e-02
     0.5084918   1.276212307e-02
     0.5084660   1.276193832e-02
     0.5084401   1.276647926e-02
     0.5084143   1.276665594e-02
     0.5083884   1.276181995e-02
     0.5083626   1.276536789e-02
     0.5083367   1.277125701e-02
     0.5083109   1.276193178e-02
     0.5082850   1.276240234e-02
     0.5082592   1.276190050e-02
     0.5082334   1.276170209e-02
     0.5082076   1.276388240e-02
     0.5081817   1.276786535e-02
     0.5081559   1.276364418e-02
     0.5081301   1.278736688e-02
     0.5081043   1.278157462e-02
     0.5080784   1.278995375e-02
     0.5080526   1.279634129e-02
     0.5080268   1.276197249e-02
     0.5080010   1.276999073e-02
     0.5079752   1.276247004e-02
     0.5079494   1.278778247e-02
     0.5079236   1.276197011e-02
     0.5078978   1.276935384e-02
     0.5078720   1.276377766e-02
     0.5078462   1.276179008e-02
     0.5078204   1.276188291e-02
     0.5077946   1.276419201e-02
     0.5077689   1.277751424e-02
     0.5077431   1.276345637e-02
     0.5077173   1.276385032e-02
     0.5076915   1.276651330e-02
     0.5076658   1.278052843e-02
     0.5076400   1.276260896e-02
     0.5076142   1.279360047e-02
     0.5075884   1.276294649e-02
     0.5075627   1.277306429e-02
     0.5075369   1.277201494e-02
     0.5075112   1.276291000e-02
     0.5074854   1.276637725e-02
     0.5074597   1.276268773e-02
     0.5074339   1.277002812e-02
     0.5074082   1.276355588e-02
     0.5073824   1.277200992e-02
     0.5073567   1.276268567e-02
     0.5073309   1.276220301e-02
     0.5073052   1.277014776e-02
     0.5072795   1.276228406e-02
     0.5072537   1.276296675e-02
     0.5072280   1.276660096e-02
     0.5072023   1.276193760e-02
     0.5071765   1.276210854e-02
     0.5071508   1.276479484e-02
     0.5071251   1.281451115e-02
     0.5070994   1.276639549e-02
     0.5070737   1.276221023e-02
     0.5070480   1.277777020e-02
     0.5070223   1.276221740e-02
     0.5069966   1.276216674e-02
     0.5069708   1.276870446e-02
     0.5069451   1.277959960e-02
     0.5069195   1.276285174e-02
     0.5068938   1.276198236e-02
     0.5068681   1.276384744e-02
     0.5068424   1.278651827e-02
     0.5068167   1.276837029e-02
     0.5067910   1.276307627e-02
     0.5067653   1.277829436e-02
     0.5067396   1.276682377e-02
     0.5067140   1.276212140e-02
     0.5066883   1.276189305e-02
     0.5066626   1.276174906e-02
     0.5066369   1.276890826e-02
     0.5066113   1.279062073e-02
     0.5065856   1.278040691e-02
     0.5065600   1.276171835e-02
     0.5065343   1.276563419e-02
     0.5065086   1.276506705e-02
     0.5064830   1.276208141e-02
     0.5064573   1.276198189e-02
     0.5064317   1.276181276e-02
     0.5064060   1.276172020e-02
     0.5063804   1.277807776e-02
     0.5063548   1.278253608e-02
     0.5063291   1.276188362e-02
     0.5063035   1.278055743e-02
     0.5062778   1.277206623e-02
     0.5062522   1.283102851e-02
     0.5062266   1.276226848e-02
     0.5062010   1.276204881e-02
     0.5061753   1.278772453e-02
     0.5061497   1.276491613e-02
     0.5061241   1.276229216e-02
     0.5060985   1.276321851e-02
     0.5060729   1.276181921e-02
     0.5060473   1.278045589e-02
     0.5060217   1.276221614e-02
     0.5059961   1.276998419e-02
     0.5059705   1.277223166e-02
     0.5059449   1.277181602e-02
     0.5059193   1.276278840e-02
     0.5058937   1.276508019e-02
     0.5058681   1.277334831e-02
     0.5058425   1.276472117e-02
     0.5058169   1.276694741e-02
     0.5057913   1.277731672e-02
     0.5057657   1.276438537e-02
     0.5057402   1.276184768e-02
     0.5057146   1.278076227e-02
     0.5056890   1.276243091e-02
     0.5056634   1.280815403e-02
     0.5056379   1.276172030e-02
     0.5056123   1.277429870e-02
     0.5055867   1.276318791e-02
     0.5055612   1.277090395e-02
     0.5055356   1.278611302e-02
     0.5055101   1.276230045e-02
     0.5054845   1.276207978e-02
     0.5054590   1.276169598e-02
     0.5054334   1.276192189e-02
     0.5054079   1.279570456e-02
     0.5053823   1.276564580e-02
     0.5053568   1.276403971e-02
     0.5053312   1.276279340e-02
     0.5053057   1.276450684e-02
     0.5052802   1.276174680e-02
     0.5052546   1.276289167e-02
     0.5052291   1.276169303e-02
     0.5052036   1.277203926e-02
     0.5051781   1.276236889e-02
     0.5051526   1.276486992e-02
     0.5051270   1.276260094e-02
     0.5051015   1.276206110e-02
     0.5050760   1.276651731e-02
     0.5050505   1.276241890e-02
     0.5050250   1.276216253e-02
     0.5049995   1.276204871e-02
     0.5049740   1.276174972e-02
     0.5049485   1.276408126e-02
     0.5049230   1.276250442e-02
     0.5048975   1.276259338e-02
     0.5048720   1.276202924e-02
     0.5048465   1.276202962e-02
     0.5048210   1.276169711e-02
     0.5047956   1.276258154e-02
     0.5047701   1.276403299e-02
     0.5047446   1.276173605e-02
     0.5047191   1.278992578e-02
     0.5046937   1.276201780e-02
     0.5046682   1.277156402e-02
     0.5046427   1.276680107e-02
     0.5046172   1.276182703e-02
     0.5045918   1.276193777e-02
     0.5045663   1.281733418e-02
     0.5045409   1.277358658e-02
     0.5045154   1.277203033e-02
     0.5044900   1.280171881e-02
     0.5044645   1.277511559e-02
     0.5044391   1.276424836e-02
     0.5044136   1.276214063e-02
     0.5043882   1.276250848e-02
     0.5043627   1.278506229e-02
     0.5043373   1.276620131e-02
     0.5043119   1.279507105e-02
     0.5042864   1.279259479e-02
     0.5042610   1.276258779e-02
     0.5042356   1.276490118e-02
     0.5042102   1.278490132e-02
     0.5041847   1.276205729e-02
     0.5041593   1.276341690e-02
     0.5041339   1.276200709e-02
     0.5041085   1.276753818e-02
     0.5040831   1.279148021e-02
     0.5040577   1.276197481e-02
     0.5040323   1.276352132e-02
     0.5040069   1.276223950e-02
     0.5039815   1.276613253e-02
     0.5039561   1.276221763e-02
     0.5039307   1.276366363e-02
     0.5039053   1.276518343e-02
     0.5038799   1.276620563e-02
     0.5038545   1.276827376e-02
     0.5038291   1.276271707e-02
     0.5038037   1.281301777e-02
     0.5037783   1.276635443e-02
     0.5037530   1.278855352e-02
     0.5037276   1.276305367e-02
     0.5037022   1.277253521e-02
     0.5036768   1.277123633e-02
     0.5036515   1.277209995e-02
     0.5036261   1.280050694e-02
     0.5036007   1.282959121e-02
     0.5035754   1.278692580e-02
     0.5035500   1.283601524e-02
     0.5035247   1.276538220e-02
     0.5034993   1.276415790e-02
     0.5034740   1.276248891e-02
     0.5034486   1.282780471e-02
     0.5034233   1.276730455e-02
     0.5033979   1.276524246e-02
     0.5033726   1.276179667e-02
     0.5033473   1.279766246e-02
     0.5033219   1.276168427e-02
     0.5032966   1.276193982e-02
     0.5032713   1.277595299e-02
     0.5032459   1.276987238e-02
     0.5032206   1.276193111e-02
     0.5031953   1.276176957e-02
     0.5031700   1.276183302e-02
     0.5031447   1.276171559e-02
     0.5031193   1.276183139e-02
     0.5030940   1.276319382e-02
     0.5030687   1.277603275e-02
     0.5030434   1.277223311e-02
     0.5030181   1.277757630e-02
     0.5029928   1.278047030e-02
     0.5029675   1.276285178e-02
     0.5029422   1.276189113e-02
     0.5029169   1.276188187e-02
     0.5028916   1.276168543e-02
     0.5028663   1.276178083e-02
     0.5028411   1.276191559e-02
     0.5028158   1.276199912e-02
     0.5027905   1.276231572e-02
     0.5027652   1.276217857e-02
     0.5027399   1.276209336e-02
     0.5027147   1.276182240e-02
     0.5026894   1.276429292e-02
     0.5026641   1.276765245e-02
     0.5026389   1.276182467e-02
     0.5026136   1.276187119e-02
     0.5025883   1.276231417e-02
     0.5025631   1.276267381e-02
     0.5025378   1.276170793e-02
     0.5025126   1.276219993e-02
     0.5024873   1.276205383e-02
     0.5024621   1.276209667e-02
     0.5024368   1.276593011e-02
     0.5024116   1.276167610e-02
     0.5023863   1.276216577e-02
     0.5023611   1.278064362e-02
     0.5023359   1.276282247e-02
     0.5023106   1.276792444e-02
     0.5022854   1.276173078e-02
     0.5022602   1.276334551e-02
     0.5022349   1.276187310e-02
     0.5022097   1.276376942e-02
     0.5021845   1.276211132e-02
     0.5021593   1.276937097e-02
     0.5021341   1.276244794e-02
     0.5021089   1.276183530e-02
     0.5020836   1.278834218e-02
     0.5020584   1.276261955e-02
     0.5020332   1.276202104e-02
     0.5020080   1.276333432e-02
     0.5019828   1.278718118e-02
     0.5019576   1.276190465e-02
     0.5019324   1.276198692e-02
     0.5019072   1.276228324e-02
     0.5018821   1.276174154e-02
     0.5018569   1.281075246e-02
     0.5018317   1.276210229e-02
     0.5018065   1.280564102e-02
     0.5017813   1.276275405e-02
     0.5017561   1.277542629e-02
