#   Wavelength        (Rp/Rs)**2
#           um          unitless
     1.3430030   1.405686734e-02
     1.3428226   1.406289876e-02
     1.3426423   1.405631773e-02
     1.3424621   1.406590039e-02
     1.3422819   1.405667330e-02
     1.3421017   1.405941025e-02
     1.3419216   1.405674967e-02
     1.3417416   1.405633550e-02
     1.3415616   1.405668211e-02
     1.3413816   1.405644059e-02
     1.3412017   1.405673513e-02
     1.3410219   1.406315404e-02
     1.3408420   1.405613093e-02
     1.3406623   1.405629834e-02
     1.3404826   1.405669908e-02
     1.3403029   1.405619549e-02
     1.3401233   1.406935333e-02
     1.3399437   1.405641697e-02
     1.3397642   1.405612560e-02
     1.3395847   1.405871852e-02
     1.3394053   1.405758933e-02
     1.3392259   1.405613027e-02
     1.3390466   1.405631992e-02
     1.3388673   1.405609781e-02
     1.3386881   1.406890557e-02
     1.3385089   1.405609407e-02
     1.3383298   1.405766356e-02
     1.3381507   1.405613555e-02
     1.3379716   1.405748745e-02
     1.3377926   1.406663065e-02
     1.3376137   1.405647530e-02
     1.3374348   1.405957782e-02
     1.3372560   1.405686668e-02
     1.3370771   1.406514177e-02
     1.3368984   1.405608625e-02
     1.3367197   1.405766492e-02
     1.3365410   1.405652509e-02
     1.3363624   1.405607846e-02
     1.3361839   1.405714820e-02
     1.3360053   1.405701518e-02
     1.3358269   1.405628625e-02
     1.3356485   1.405724392e-02
     1.3354701   1.405610884e-02
     1.3352918   1.405634175e-02
     1.3351135   1.405623077e-02
     1.3349353   1.405887803e-02
     1.3347571   1.405610347e-02
     1.3345789   1.405619036e-02
     1.3344009   1.405681156e-02
     1.3342228   1.405842613e-02
     1.3340448   1.405816990e-02
     1.3338669   1.406240948e-02
     1.3336890   1.405621455e-02
     1.3335111   1.405639244e-02
     1.3333333   1.405635365e-02
     1.3331556   1.405606219e-02
     1.3329779   1.405614048e-02
     1.3328002   1.405607121e-02
     1.3326226   1.405615731e-02
     1.3324450   1.405791285e-02
     1.3322675   1.405609516e-02
     1.3320900   1.405648066e-02
     1.3319126   1.405658254e-02
     1.3317353   1.405608701e-02
     1.3315579   1.405606074e-02
     1.3313806   1.405618514e-02
     1.3312034   1.405611392e-02
     1.3310262   1.405612022e-02
     1.3308491   1.405846648e-02
     1.3306720   1.405625915e-02
     1.3304949   1.406062334e-02
     1.3303179   1.405611337e-02
     1.3301410   1.405802569e-02
     1.3299641   1.405604883e-02
     1.3297872   1.405754830e-02
     1.3296104   1.405605103e-02
     1.3294337   1.405610429e-02
     1.3292569   1.405643193e-02
     1.3290803   1.405604986e-02
     1.3289037   1.405604988e-02
     1.3287271   1.405609752e-02
     1.3285506   1.405604971e-02
     1.3283741   1.405609731e-02
     1.3281976   1.405607102e-02
     1.3280212   1.405611595e-02
     1.3278449   1.405920525e-02
     1.3276686   1.405604307e-02
     1.3274924   1.405637244e-02
     1.3273162   1.405637201e-02
     1.3271400   1.405605691e-02
     1.3269639   1.405846842e-02
     1.3267878   1.405606089e-02
     1.3266118   1.406118871e-02
     1.3264359   1.405684219e-02
     1.3262599   1.405605561e-02
     1.3260841   1.405604647e-02
     1.3259082   1.405845977e-02
     1.3257325   1.405607118e-02
     1.3255567   1.405856026e-02
     1.3253810   1.405606702e-02
     1.3252054   1.405673944e-02
     1.3250298   1.405605011e-02
     1.3248543   1.405604685e-02
     1.3246788   1.405608687e-02
     1.3245033   1.405617086e-02
     1.3243279   1.405607445e-02
     1.3241525   1.405609426e-02
     1.3239772   1.405917133e-02
     1.3238020   1.405604949e-02
     1.3236267   1.406022353e-02
     1.3234516   1.405607149e-02
     1.3232764   1.405606747e-02
     1.3231013   1.405669481e-02
     1.3229263   1.405626034e-02
     1.3227513   1.405605568e-02
     1.3225764   1.405604903e-02
     1.3224015   1.405604695e-02
     1.3222266   1.405624888e-02
     1.3220518   1.405604446e-02
     1.3218771   1.405605493e-02
     1.3217024   1.405609355e-02
     1.3215277   1.405604403e-02
     1.3213531   1.405605874e-02
     1.3211785   1.405604226e-02
     1.3210040   1.405604545e-02
     1.3208295   1.405616698e-02
     1.3206550   1.405605175e-02
     1.3204807   1.405605631e-02
     1.3203063   1.405731792e-02
     1.3201320   1.405789163e-02
     1.3199578   1.405604687e-02
     1.3197836   1.405604240e-02
     1.3196094   1.405604324e-02
     1.3194353   1.405606051e-02
     1.3192612   1.405605437e-02
     1.3190872   1.405604799e-02
     1.3189132   1.405604759e-02
     1.3187393   1.405604838e-02
     1.3185654   1.405837198e-02
     1.3183916   1.405633023e-02
     1.3182178   1.405604659e-02
     1.3180440   1.405606628e-02
     1.3178703   1.405604643e-02
     1.3176967   1.405604259e-02
     1.3175231   1.405604349e-02
     1.3173495   1.405605081e-02
     1.3171760   1.405604572e-02
     1.3170025   1.405606174e-02
     1.3168291   1.405604540e-02
     1.3166557   1.405605161e-02
     1.3164824   1.405604238e-02
     1.3163091   1.405604232e-02
     1.3161358   1.405604358e-02
     1.3159626   1.405604415e-02
     1.3157895   1.405605780e-02
     1.3156164   1.405604630e-02
     1.3154433   1.405605614e-02
     1.3152703   1.405607588e-02
     1.3150973   1.405619595e-02
     1.3149244   1.406307518e-02
     1.3147515   1.405610532e-02
     1.3145787   1.405752617e-02
     1.3144059   1.405604351e-02
     1.3142331   1.405605533e-02
     1.3140604   1.405605182e-02
     1.3138878   1.405604605e-02
     1.3137152   1.406000374e-02
     1.3135426   1.405604311e-02
     1.3133701   1.405604309e-02
     1.3131976   1.405610509e-02
     1.3130252   1.405621623e-02
     1.3128528   1.405604384e-02
     1.3126805   1.405604514e-02
     1.3125082   1.405643966e-02
     1.3123360   1.405605784e-02
     1.3121638   1.405605508e-02
     1.3119916   1.405605913e-02
     1.3118195   1.405604758e-02
     1.3116474   1.405604530e-02
     1.3114754   1.405604733e-02
     1.3113034   1.405621515e-02
     1.3111315   1.405616846e-02
     1.3109596   1.405604670e-02
     1.3107878   1.405604345e-02
     1.3106160   1.405604693e-02
     1.3104442   1.405604503e-02
     1.3102725   1.405612492e-02
     1.3101009   1.405604350e-02
     1.3099293   1.405605699e-02
     1.3097577   1.405604743e-02
     1.3095862   1.405765416e-02
     1.3094147   1.405607028e-02
     1.3092433   1.405605170e-02
     1.3090719   1.405608728e-02
     1.3089005   1.405604750e-02
     1.3087292   1.405604715e-02
     1.3085580   1.405622092e-02
     1.3083868   1.405604501e-02
     1.3082156   1.405604558e-02
     1.3080445   1.405609249e-02
     1.3078734   1.405605098e-02
     1.3077024   1.405604228e-02
     1.3075314   1.405608448e-02
     1.3073604   1.405604431e-02
     1.3071895   1.405610507e-02
     1.3070187   1.405606024e-02
     1.3068479   1.405606543e-02
     1.3066771   1.405740711e-02
     1.3065064   1.405605483e-02
     1.3063357   1.405608666e-02
     1.3061651   1.405608296e-02
     1.3059945   1.405617480e-02
     1.3058240   1.405605130e-02
     1.3056535   1.405604560e-02
     1.3054830   1.405604396e-02
     1.3053126   1.405605245e-02
     1.3051423   1.405604846e-02
     1.3049719   1.405610982e-02
     1.3048017   1.405606594e-02
     1.3046314   1.405604340e-02
     1.3044613   1.405609916e-02
     1.3042911   1.405822772e-02
     1.3041210   1.405604931e-02
     1.3039510   1.405604514e-02
     1.3037810   1.405604230e-02
     1.3036110   1.405604929e-02
     1.3034411   1.405605265e-02
     1.3032712   1.405938390e-02
     1.3031014   1.405604255e-02
     1.3029316   1.405628477e-02
     1.3027619   1.405614129e-02
     1.3025922   1.405604875e-02
     1.3024225   1.405605299e-02
     1.3022529   1.405604860e-02
     1.3020833   1.405605318e-02
     1.3019138   1.405604704e-02
     1.3017443   1.405605086e-02
     1.3015749   1.405604357e-02
     1.3014055   1.405610174e-02
     1.3012362   1.405605033e-02
     1.3010669   1.405971244e-02
     1.3008976   1.405626435e-02
     1.3007284   1.405604544e-02
     1.3005592   1.405606773e-02
     1.3003901   1.405611884e-02
     1.3002210   1.405604608e-02
     1.3000520   1.405604236e-02
     1.2998830   1.405604504e-02
     1.2997141   1.405605712e-02
     1.2995452   1.405605204e-02
     1.2993763   1.405604607e-02
     1.2992075   1.405618968e-02
     1.2990387   1.405604208e-02
     1.2988700   1.405605485e-02
     1.2987013   1.405604209e-02
     1.2985327   1.405604197e-02
     1.2983641   1.405604209e-02
     1.2981955   1.405714680e-02
     1.2980270   1.405758924e-02
     1.2978585   1.405604431e-02
     1.2976901   1.405604463e-02
     1.2975217   1.405604529e-02
     1.2973534   1.405605909e-02
     1.2971851   1.405604607e-02
     1.2970169   1.405604837e-02
     1.2968487   1.405628739e-02
     1.2966805   1.405604817e-02
     1.2965124   1.405668109e-02
     1.2963443   1.405604479e-02
     1.2961763   1.406036335e-02
     1.2960083   1.405604380e-02
     1.2958404   1.405604470e-02
     1.2956725   1.405631125e-02
     1.2955046   1.405625173e-02
     1.2953368   1.405726803e-02
     1.2951690   1.405610730e-02
     1.2950013   1.405605019e-02
     1.2948336   1.405605131e-02
     1.2946660   1.405605730e-02
     1.2944984   1.405604335e-02
     1.2943308   1.405604229e-02
     1.2941633   1.405605005e-02
     1.2939959   1.405624214e-02
     1.2938284   1.405606985e-02
     1.2936611   1.405604262e-02
     1.2934937   1.405604274e-02
     1.2933264   1.405604204e-02
     1.2931592   1.405667797e-02
     1.2929920   1.406077763e-02
     1.2928248   1.405627238e-02
     1.2926577   1.405608021e-02
     1.2924906   1.405718895e-02
     1.2923236   1.405612977e-02
     1.2921566   1.405936429e-02
     1.2919897   1.405617889e-02
     1.2918228   1.405607622e-02
     1.2916559   1.405605613e-02
     1.2914891   1.405604278e-02
     1.2913223   1.405604182e-02
     1.2911556   1.405604257e-02
     1.2909889   1.405604867e-02
     1.2908223   1.405604357e-02
     1.2906557   1.405604599e-02
     1.2904891   1.405604257e-02
     1.2903226   1.405604833e-02
     1.2901561   1.405604250e-02
     1.2899897   1.405604520e-02
     1.2898233   1.405604521e-02
     1.2896570   1.405872135e-02
     1.2894907   1.405606275e-02
     1.2893244   1.405605313e-02
     1.2891582   1.405850149e-02
     1.2889920   1.405604794e-02
     1.2888259   1.405604544e-02
     1.2886598   1.405604414e-02
     1.2884938   1.405607210e-02
     1.2883278   1.405607033e-02
     1.2881618   1.405658448e-02
     1.2879959   1.405604440e-02
     1.2878300   1.405604203e-02
     1.2876642   1.405604228e-02
     1.2874984   1.405604906e-02
     1.2873326   1.405606543e-02
     1.2871669   1.405604463e-02
     1.2870013   1.405605240e-02
     1.2868357   1.405604304e-02
     1.2866701   1.405604706e-02
     1.2865046   1.405604723e-02
     1.2863391   1.405643579e-02
     1.2861736   1.405697161e-02
     1.2860082   1.405604473e-02
     1.2858429   1.405604186e-02
     1.2856776   1.405607480e-02
     1.2855123   1.405604992e-02
     1.2853470   1.405604275e-02
     1.2851819   1.405626002e-02
     1.2850167   1.406069710e-02
     1.2848516   1.405604301e-02
     1.2846865   1.405604270e-02
     1.2845215   1.405931634e-02
     1.2843565   1.405604235e-02
     1.2841916   1.405633455e-02
     1.2840267   1.405605004e-02
     1.2838619   1.405604197e-02
     1.2836970   1.405604685e-02
     1.2835323   1.405605602e-02
     1.2833676   1.405613678e-02
     1.2832029   1.405604512e-02
     1.2830382   1.405604813e-02
     1.2828736   1.405604397e-02
     1.2827091   1.405604380e-02
     1.2825446   1.405604161e-02
     1.2823801   1.405604163e-02
     1.2822157   1.405604214e-02
     1.2820513   1.405760627e-02
     1.2818869   1.405604226e-02
     1.2817226   1.405604455e-02
     1.2815584   1.405604199e-02
     1.2813942   1.405606563e-02
     1.2812300   1.405604233e-02
     1.2810658   1.405604197e-02
     1.2809018   1.405604301e-02
     1.2807377   1.405604342e-02
     1.2805737   1.405604324e-02
     1.2804097   1.405604451e-02
     1.2802458   1.405821910e-02
     1.2800819   1.405604341e-02
     1.2799181   1.405726324e-02
     1.2797543   1.405621908e-02
     1.2795905   1.405604311e-02
     1.2794268   1.405604505e-02
     1.2792631   1.405604999e-02
     1.2790995   1.405604174e-02
     1.2789359   1.405604231e-02
     1.2787724   1.405612774e-02
     1.2786089   1.405604426e-02
     1.2784454   1.405604257e-02
     1.2782820   1.405604251e-02
     1.2781186   1.405604186e-02
     1.2779553   1.405606114e-02
     1.2777920   1.405604754e-02
     1.2776287   1.405604158e-02
     1.2774655   1.405604287e-02
     1.2773023   1.405608288e-02
     1.2771392   1.405604401e-02
     1.2769761   1.405605468e-02
     1.2768131   1.405606168e-02
     1.2766501   1.405604178e-02
     1.2764871   1.405604183e-02
     1.2763242   1.405604317e-02
     1.2761613   1.405605716e-02
     1.2759985   1.405605222e-02
     1.2758357   1.405604641e-02
     1.2756729   1.405604175e-02
     1.2755102   1.405604307e-02
     1.2753475   1.405606122e-02
     1.2751849   1.405605169e-02
     1.2750223   1.405604173e-02
     1.2748598   1.405612236e-02
     1.2746973   1.405604163e-02
     1.2745348   1.405608198e-02
     1.2743724   1.405613036e-02
     1.2742100   1.405605251e-02
     1.2740476   1.405604224e-02
     1.2738854   1.405604490e-02
     1.2737231   1.405604434e-02
     1.2735609   1.405604642e-02
     1.2733987   1.405604337e-02
     1.2732366   1.405604272e-02
     1.2730745   1.405607636e-02
     1.2729124   1.405604242e-02
     1.2727504   1.405604170e-02
     1.2725884   1.405604224e-02
     1.2724265   1.405605387e-02
     1.2722646   1.405604247e-02
     1.2721028   1.405606636e-02
     1.2719410   1.405604195e-02
     1.2717792   1.405604219e-02
     1.2716175   1.405604256e-02
     1.2714558   1.405607808e-02
     1.2712942   1.405604371e-02
     1.2711326   1.405604262e-02
     1.2709710   1.405613845e-02
     1.2708095   1.405604159e-02
     1.2706480   1.405604449e-02
     1.2704866   1.405604324e-02
     1.2703252   1.405624306e-02
     1.2701639   1.405604163e-02
     1.2700025   1.405604155e-02
     1.2698413   1.405604151e-02
     1.2696800   1.405604164e-02
     1.2695189   1.405604667e-02
     1.2693577   1.405604198e-02
     1.2691966   1.405604212e-02
     1.2690355   1.405604250e-02
     1.2688745   1.405604173e-02
     1.2687135   1.405604364e-02
     1.2685526   1.405604532e-02
     1.2683917   1.405604166e-02
     1.2682308   1.405604149e-02
     1.2680700   1.405604343e-02
     1.2679092   1.405604151e-02
     1.2677485   1.405604196e-02
     1.2675878   1.405605659e-02
     1.2674271   1.405604219e-02
     1.2672665   1.405605045e-02
     1.2671059   1.405604277e-02
     1.2669454   1.405610733e-02
     1.2667849   1.405604423e-02
     1.2666244   1.405604336e-02
     1.2664640   1.405605266e-02
     1.2663037   1.405604184e-02
     1.2661433   1.405604172e-02
     1.2659830   1.405604180e-02
     1.2658228   1.405604195e-02
     1.2656626   1.405604166e-02
     1.2655024   1.405604402e-02
     1.2653423   1.405604253e-02
     1.2651822   1.405604229e-02
     1.2650221   1.405604207e-02
     1.2648621   1.405604245e-02
     1.2647022   1.405604150e-02
     1.2645422   1.405604147e-02
     1.2643823   1.405604147e-02
     1.2642225   1.405604170e-02
     1.2640627   1.405604192e-02
     1.2639029   1.405606904e-02
     1.2637432   1.405604186e-02
     1.2635835   1.405604159e-02
     1.2634239   1.405604152e-02
     1.2632643   1.405604270e-02
     1.2631047   1.405624478e-02
     1.2629452   1.405604316e-02
     1.2627857   1.405604701e-02
     1.2626263   1.405604392e-02
     1.2624669   1.405610603e-02
     1.2623075   1.405604162e-02
     1.2621482   1.405604166e-02
     1.2619889   1.405604151e-02
     1.2618297   1.405604211e-02
     1.2616705   1.405604149e-02
     1.2615113   1.405604154e-02
     1.2613522   1.405604187e-02
     1.2611931   1.405604252e-02
     1.2610340   1.405604199e-02
     1.2608750   1.405604168e-02
     1.2607161   1.405604163e-02
     1.2605572   1.405604216e-02
     1.2603983   1.405606373e-02
     1.2602394   1.405605756e-02
     1.2600806   1.405604161e-02
     1.2599219   1.405606692e-02
     1.2597632   1.405604341e-02
     1.2596045   1.405604162e-02
     1.2594458   1.405604169e-02
     1.2592872   1.405615101e-02
     1.2591287   1.405604370e-02
     1.2589702   1.405604172e-02
     1.2588117   1.405604775e-02
     1.2586532   1.405604175e-02
     1.2584948   1.405604270e-02
     1.2583365   1.405604240e-02
     1.2581782   1.405612907e-02
     1.2580199   1.405604167e-02
     1.2578616   1.405608080e-02
     1.2577034   1.405606647e-02
     1.2575453   1.405604174e-02
     1.2573871   1.405608021e-02
     1.2572291   1.405604151e-02
     1.2570710   1.405608201e-02
     1.2569130   1.405606957e-02
     1.2567551   1.405604722e-02
     1.2565971   1.405604188e-02
     1.2564393   1.405604168e-02
     1.2562814   1.405604206e-02
     1.2561236   1.405612854e-02
     1.2559658   1.405606294e-02
     1.2558081   1.405604908e-02
     1.2556504   1.405604160e-02
     1.2554928   1.405604186e-02
     1.2553352   1.405604168e-02
     1.2551776   1.405604261e-02
     1.2550201   1.405604204e-02
     1.2548626   1.405604166e-02
     1.2547051   1.405604292e-02
     1.2545477   1.405604249e-02
     1.2543904   1.405604640e-02
     1.2542330   1.405613938e-02
     1.2540757   1.405604174e-02
     1.2539185   1.405604269e-02
     1.2537613   1.405604181e-02
     1.2536041   1.405604321e-02
     1.2534470   1.405604158e-02
     1.2532899   1.405604169e-02
     1.2531328   1.405604663e-02
     1.2529758   1.405604188e-02
     1.2528188   1.405604166e-02
     1.2526619   1.405604170e-02
     1.2525050   1.405604355e-02
     1.2523482   1.405604171e-02
     1.2521913   1.405604164e-02
     1.2520346   1.405604299e-02
     1.2518778   1.405604201e-02
     1.2517211   1.405604507e-02
     1.2515645   1.405604788e-02
     1.2514078   1.405604172e-02
     1.2512513   1.405604228e-02
     1.2510947   1.405604591e-02
     1.2509382   1.405604192e-02
     1.2507817   1.405604490e-02
     1.2506253   1.405604171e-02
     1.2504689   1.405612728e-02
     1.2503126   1.405604153e-02
     1.2501563   1.405604184e-02
     1.2500000   1.405605849e-02
     1.2498438   1.405604560e-02
     1.2496876   1.405604165e-02
     1.2495314   1.405609770e-02
     1.2493753   1.405605199e-02
     1.2492192   1.405604161e-02
     1.2490632   1.405604166e-02
     1.2489072   1.405608083e-02
     1.2487512   1.405604178e-02
     1.2485953   1.405704199e-02
     1.2484395   1.405604351e-02
     1.2482836   1.405604304e-02
     1.2481278   1.405604197e-02
     1.2479720   1.405606130e-02
     1.2478163   1.405604224e-02
     1.2476606   1.405673793e-02
     1.2475050   1.405604177e-02
     1.2473494   1.405604715e-02
     1.2471938   1.405604424e-02
     1.2470383   1.405604445e-02
     1.2468828   1.405604297e-02
     1.2467273   1.405604191e-02
     1.2465719   1.405604182e-02
     1.2464166   1.405607461e-02
     1.2462612   1.405604171e-02
     1.2461059   1.405630709e-02
     1.2459507   1.405604489e-02
     1.2457954   1.405604218e-02
     1.2456403   1.405605127e-02
     1.2454851   1.405609604e-02
     1.2453300   1.405604155e-02
     1.2451749   1.405604160e-02
     1.2450199   1.405604155e-02
     1.2448649   1.405604513e-02
     1.2447100   1.405635751e-02
     1.2445551   1.405604240e-02
     1.2444002   1.405604178e-02
     1.2442454   1.405604253e-02
     1.2440906   1.405627564e-02
     1.2439358   1.405604440e-02
     1.2437811   1.405604172e-02
     1.2436264   1.405604158e-02
     1.2434718   1.405604250e-02
     1.2433172   1.405611614e-02
     1.2431626   1.405605230e-02
     1.2430081   1.405620856e-02
     1.2428536   1.405604163e-02
     1.2426991   1.405604168e-02
     1.2425447   1.405606470e-02
     1.2423904   1.405604186e-02
     1.2422360   1.405604307e-02
     1.2420817   1.405604178e-02
     1.2419275   1.405606602e-02
     1.2417733   1.405604184e-02
     1.2416191   1.405604563e-02
     1.2414649   1.405604210e-02
     1.2413108   1.405604164e-02
     1.2411568   1.405605093e-02
     1.2410027   1.405606953e-02
     1.2408487   1.405604659e-02
     1.2406948   1.405604656e-02
     1.2405409   1.405604988e-02
     1.2403870   1.405604800e-02
     1.2402332   1.405614638e-02
     1.2400794   1.405604252e-02
     1.2399256   1.405604278e-02
     1.2397719   1.405604260e-02
     1.2396182   1.405610773e-02
     1.2394646   1.405604219e-02
     1.2393109   1.405604183e-02
     1.2391574   1.405612071e-02
     1.2390038   1.405604828e-02
     1.2388503   1.405604175e-02
     1.2386969   1.405604265e-02
     1.2385435   1.405604183e-02
     1.2383901   1.405604214e-02
     1.2382368   1.405604169e-02
     1.2380834   1.405608988e-02
     1.2379302   1.405604199e-02
     1.2377770   1.405604195e-02
     1.2376238   1.405604369e-02
     1.2374706   1.405604219e-02
     1.2373175   1.405604259e-02
     1.2371644   1.405615131e-02
     1.2370114   1.405604200e-02
     1.2368584   1.405604232e-02
     1.2367054   1.405605555e-02
     1.2365525   1.405604224e-02
     1.2363996   1.405604227e-02
     1.2362468   1.405604214e-02
     1.2360939   1.405604723e-02
     1.2359412   1.405604185e-02
     1.2357884   1.405606810e-02
     1.2356357   1.405604184e-02
     1.2354831   1.405604406e-02
     1.2353305   1.405604171e-02
     1.2351779   1.405604325e-02
     1.2350253   1.405604308e-02
     1.2348728   1.405629542e-02
     1.2347203   1.405604160e-02
     1.2345679   1.405605157e-02
     1.2344155   1.405604325e-02
     1.2342631   1.405611885e-02
     1.2341108   1.405604370e-02
     1.2339585   1.405617009e-02
     1.2338063   1.405611605e-02
     1.2336541   1.405604172e-02
     1.2335019   1.405646280e-02
     1.2333498   1.405604275e-02
     1.2331977   1.405607248e-02
     1.2330456   1.405632969e-02
     1.2328936   1.405604197e-02
     1.2327416   1.405604441e-02
     1.2325897   1.405604222e-02
     1.2324378   1.405604162e-02
     1.2322859   1.405604179e-02
     1.2321341   1.405604970e-02
     1.2319823   1.405604221e-02
     1.2318305   1.405604482e-02
     1.2316788   1.405604388e-02
     1.2315271   1.405604172e-02
     1.2313754   1.405621279e-02
     1.2312238   1.405604383e-02
     1.2310723   1.405604194e-02
     1.2309207   1.405637298e-02
     1.2307692   1.405604213e-02
     1.2306178   1.405605417e-02
     1.2304663   1.405604186e-02
     1.2303150   1.405604903e-02
     1.2301636   1.405604236e-02
     1.2300123   1.405610769e-02
     1.2298610   1.405604317e-02
     1.2297098   1.405615527e-02
     1.2295586   1.405604702e-02
     1.2294074   1.405604325e-02
     1.2292563   1.405621859e-02
     1.2291052   1.405605016e-02
     1.2289542   1.405604355e-02
     1.2288031   1.405637815e-02
     1.2286522   1.405605648e-02
     1.2285012   1.405604193e-02
     1.2283503   1.405604265e-02
     1.2281995   1.405604307e-02
     1.2280486   1.405604244e-02
     1.2278978   1.405604236e-02
     1.2277471   1.405617269e-02
     1.2275964   1.405605588e-02
     1.2274457   1.405616104e-02
     1.2272950   1.405605139e-02
     1.2271444   1.405606946e-02
     1.2269939   1.405604226e-02
     1.2268433   1.405604976e-02
     1.2266928   1.405604305e-02
     1.2265424   1.405618677e-02
     1.2263920   1.405604189e-02
     1.2262416   1.405604191e-02
     1.2260912   1.405604539e-02
     1.2259409   1.405604506e-02
     1.2257906   1.405604172e-02
     1.2256404   1.405604313e-02
     1.2254902   1.405604276e-02
     1.2253400   1.405605215e-02
     1.2251899   1.405604278e-02
     1.2250398   1.405608897e-02
     1.2248898   1.405631165e-02
     1.2247397   1.405604199e-02
     1.2245898   1.405604404e-02
     1.2244398   1.405604263e-02
     1.2242899   1.405616356e-02
     1.2241400   1.405604317e-02
     1.2239902   1.405604569e-02
     1.2238404   1.405604699e-02
     1.2236907   1.405604385e-02
     1.2235409   1.405606013e-02
     1.2233912   1.405612489e-02
     1.2232416   1.405616773e-02
     1.2230920   1.405604749e-02
     1.2229424   1.405604397e-02
     1.2227929   1.405604171e-02
     1.2226434   1.405701375e-02
     1.2224939   1.405604267e-02
     1.2223445   1.405604173e-02
     1.2221951   1.405607114e-02
     1.2220457   1.405604216e-02
     1.2218964   1.405604185e-02
     1.2217471   1.405604548e-02
     1.2215978   1.405610949e-02
     1.2214486   1.405751839e-02
     1.2212995   1.405604794e-02
     1.2211503   1.405626101e-02
     1.2210012   1.405604191e-02
     1.2208522   1.405604894e-02
     1.2207031   1.405604514e-02
     1.2205541   1.405609052e-02
     1.2204052   1.405604628e-02
     1.2202563   1.405604452e-02
     1.2201074   1.405654064e-02
     1.2199585   1.405638269e-02
     1.2198097   1.405604278e-02
     1.2196609   1.405604277e-02
     1.2195122   1.405604244e-02
     1.2193635   1.405628932e-02
     1.2192148   1.405604403e-02
     1.2190662   1.405608367e-02
     1.2189176   1.405641896e-02
     1.2187690   1.405604167e-02
     1.2186205   1.405604163e-02
     1.2184720   1.405604353e-02
     1.2183236   1.405604179e-02
     1.2181752   1.405606862e-02
     1.2180268   1.405604999e-02
     1.2178785   1.405604273e-02
     1.2177302   1.405604431e-02
     1.2175819   1.405616438e-02
     1.2174336   1.405604169e-02
     1.2172855   1.405628405e-02
     1.2171373   1.405604196e-02
     1.2169892   1.405604545e-02
     1.2168411   1.405627918e-02
     1.2166930   1.405604238e-02
     1.2165450   1.405604237e-02
     1.2163970   1.405624929e-02
     1.2162491   1.405671044e-02
     1.2161012   1.405604220e-02
     1.2159533   1.405624969e-02
     1.2158055   1.405605414e-02
     1.2156577   1.405604198e-02
     1.2155099   1.405617028e-02
     1.2153622   1.405604314e-02
     1.2152145   1.405604656e-02
     1.2150668   1.405604728e-02
     1.2149192   1.406003324e-02
     1.2147716   1.405604965e-02
     1.2146241   1.405604824e-02
     1.2144766   1.405604276e-02
     1.2143291   1.405604245e-02
     1.2141816   1.405607369e-02
     1.2140342   1.405604387e-02
     1.2138869   1.405944515e-02
     1.2137395   1.405604281e-02
     1.2135922   1.405606336e-02
     1.2134450   1.405604159e-02
     1.2132977   1.405604429e-02
     1.2131506   1.405605470e-02
     1.2130034   1.405608670e-02
     1.2128563   1.405606343e-02
     1.2127092   1.405634107e-02
     1.2125621   1.405604411e-02
     1.2124151   1.405639549e-02
     1.2122682   1.405612599e-02
     1.2121212   1.405604187e-02
     1.2119743   1.405604383e-02
     1.2118274   1.405604529e-02
     1.2116806   1.405604415e-02
     1.2115338   1.405604419e-02
     1.2113870   1.405665043e-02
     1.2112403   1.405605436e-02
     1.2110936   1.405604388e-02
     1.2109470   1.405604320e-02
     1.2108003   1.405604187e-02
     1.2106538   1.405665606e-02
     1.2105072   1.405670141e-02
     1.2103607   1.405608395e-02
     1.2102142   1.405604448e-02
     1.2100678   1.405604218e-02
     1.2099214   1.405616783e-02
     1.2097750   1.405604213e-02
     1.2096286   1.405604185e-02
     1.2094823   1.405604247e-02
     1.2093361   1.405625207e-02
     1.2091898   1.405610066e-02
     1.2090436   1.405604576e-02
     1.2088975   1.405642947e-02
     1.2087514   1.405604658e-02
     1.2086053   1.405604215e-02
     1.2084592   1.405604283e-02
     1.2083132   1.405604297e-02
     1.2081672   1.405971755e-02
     1.2080213   1.405604413e-02
     1.2078753   1.405604192e-02
     1.2077295   1.405604414e-02
     1.2075836   1.405604624e-02
     1.2074378   1.405681164e-02
     1.2072920   1.405608074e-02
     1.2071463   1.405605921e-02
     1.2070006   1.405605881e-02
     1.2068549   1.405604200e-02
     1.2067093   1.405604873e-02
     1.2065637   1.405604325e-02
     1.2064181   1.405604187e-02
     1.2062726   1.405604173e-02
     1.2061271   1.405606805e-02
     1.2059817   1.405605399e-02
     1.2058362   1.405604818e-02
     1.2056909   1.405605250e-02
     1.2055455   1.405604799e-02
     1.2054002   1.405605072e-02
     1.2052549   1.405604244e-02
     1.2051097   1.405738016e-02
     1.2049645   1.405604230e-02
     1.2048193   1.405604173e-02
     1.2046741   1.405638105e-02
     1.2045290   1.405651946e-02
     1.2043840   1.405667993e-02
     1.2042389   1.405604564e-02
     1.2040939   1.405604198e-02
     1.2039490   1.405609028e-02
     1.2038040   1.405605641e-02
     1.2036591   1.405604370e-02
     1.2035143   1.405613597e-02
     1.2033694   1.405636288e-02
     1.2032246   1.405604296e-02
     1.2030799   1.405605352e-02
     1.2029352   1.405604241e-02
     1.2027905   1.405604372e-02
     1.2026458   1.405620346e-02
     1.2025012   1.405604198e-02
     1.2023566   1.405604341e-02
     1.2022121   1.405604964e-02
